Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
105,DC Interop 2,167.250000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,DC Interop 2,,,,
106,DC Interop N,173.750000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,DC Interop North,,,,
107,DC Interop S,168.087500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,DC Interop South,,,,
108,DC Interop W,166.787500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,P25,5.00,,50W,DC Interop West,,,,
109,Skywarn,146.955000,split,146.355000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Skywarn (Montgomery Amateur Radio Club),,,,
110,MetroPD Disp,161.385000,split,160.725000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Police Ch. 1/2 Dispatch,,,,
111,PEPCO 1 Mont,451.025000,split,456.025000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Montgomery County Operations,,,,
112,PEPCO 2 DC,451.050000,split,456.050000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,DC Operations,,,,
113,PEPCO 3 PG,451.075000,split,456.075000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Prince George's County Operations,,,,
114,PEPCO 4 Sec,451.150000,split,456.150000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security,,,,
115,PEPCO 5 Metr,451.125000,split,456.125000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Meter Reading,,,,
116,PEPCO 6 U-U,451.250000,,0.600000,TSQL,192.8,192.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Unit-to-Unit,,,,
117,PEPCO Sec,454.275000,split,459.275000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Security,,,,
118,PEPCO 454.52,454.525000,split,459.525000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
119,PEPCO 453.125,453.125000,split,458.125000,TSQL,173.8,173.8,023,NN,023,Tone->Tone,NFM,5.00,,50W,Operations,,,,
120,1/5,148.150000,split,143.900000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,Operations Primary (also uses 100.0 PL),,,,
121,2/6,148.125000,split,143.750000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Operations Secondary,,,,
122,4,149.537500,,0.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Aircraft-to-Ground,,,,
123,3,148.137500,,0.600000,TSQL,100.0,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,Talk-Around,,,,
124,DC DYRS NBYDC,151.220000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"New Beginnings Youth Development Center (Laurel, MD)",,,,
125,HowU Police,461.700000,split,466.700000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Police,,,,
126,HowU Alarms,463.275000,split,468.275000,TSQL,136.5,136.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,Alarms,,,,
127,CUA PD,464.575000,split,469.575000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Police,,,,
128,GWU Smith,464.475000,split,469.475000,DTCS,88.5,88.5,025,NN,025,Tone->Tone,FM,5.00,,50W,Smith Center,,,,
129,GWU Lisner,469.550000,,0.600000,DTCS,88.5,88.5,754,NN,754,Tone->Tone,FM,5.00,,50W,Lisner Auditorium,,,,
130,GU Transp,461.125000,split,466.125000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,50W,Transportation Department,,,,
131,GU ConfHotel,464.150000,split,469.150000,DTCS,88.5,88.5,606,NN,606,Tone->Tone,NFM,5.00,,50W,Conference Hotel,,,,
132,GU Law Eng,461.375000,split,466.375000,DTCS,88.5,88.5,606,NN,606,Tone->Tone,NFM,5.00,,50W,Law Center - Engineering,,,,
133,GU Law Sec,463.725000,split,468.725000,DTCS,88.5,88.5,132,NN,132,Tone->Tone,NFM,5.00,,50W,Law Center - Security,,,,
134,GallU PD,461.887500,split,466.887500,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,Police,,,,
139,,39.620000,split,866.362500,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
