Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
17,Fairfax GMRS Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
18,Seven Corners,462.550000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Falls Church, Fairfax County, Virginia OPEN Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
19,Clarendon,462.575000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Arlington, Arlington County, Virginia OPEN Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
20,"Mount Vernon, VA",462.575000,+,5.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WRDF311 near Alexandria, Fairfax County, Virginia OPEN Please feel free to use this repeater and enjoy and have fun. ",,,,
21,West End Alexandria,462.600000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAB7046 near Alexandria, (independent) County, Virginia OPEN Repeater is open access using PL Code 141.3 Hz (4A) only. All other PL Codes are private. ",,,,
22,WSDH649,462.600000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WSDH649 near Stafford, Stafford County, Virginia OPEN ",,,,
23,Fort Ward Park; NW Alexandria,462.625000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Alexandria, (independent) County, Virginia OPEN Repeater is Open Access using PL Code 123.0 (3Z).",,,,
24,Bull Run Mountain,462.650000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Haymarket, Prince William County, Virginia OPEN Repeater is Open Access using PL Code 146.2 (4B).",,,,
25,Seven Corners,462.675000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Falls Church, Fairfax County, Virginia OPEN Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
27,Springfield GMRS Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
28,West End Alexandria,462.600000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAB7046 near Alexandria, (independent) County, Virginia OPEN Repeater is open access using PL Code 141.3 Hz (4A) only. All other PL Codes are private. Repeater antenna is a 10dB 7 Element Celwave PD688S pointed 050 degrees from site into Washington, DC. Coverage up to 18 miles NE and 5 miles on sides and back of beam (yagi).",,,,
29,"Mount Vernon, VA",462.575000,+,5.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WRDF311 near Alexandria, Fairfax County, Virginia OPEN As long as you are licensed and follow all PART 95 FCC protocols for GMRS, “Authorization is not required.” Please feel free to use this repeater and enjoy and have fun. Certain times that the repeater may be offline for training exercises. FCC: Part 95 https://www.ecfr.gov/current/title-47/chapter-I/subchapter-D/part-95/subpart-E?toc=1",,,,
30,Fort Ward Park; NW Alexandria,462.625000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Alexandria, (independent) County, Virginia OPEN Alexandria (Amateur) Radio Club - W4HFH Primary Contact Email: WPON592@gmail.com.  Secondary Contact Email: KB4PGC@gmail.com.  Repeater is Open Access using PL Code 123.0 (3Z).",,,,
31,Seven Corners,462.550000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Falls Church, Fairfax County, Virginia OPEN Primary Contact Email: WPON592@gmail.com Secondary Contact Email: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
32,Seven Corners,462.675000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Falls Church, Fairfax County, Virginia OPEN Primary Email Contact: WPON592@gmail.com Secondary Email Contact: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
33,Clarendon,462.575000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KAD6329 near Arlington, Arlington County, Virginia OPEN Primary Email Contact: WPON592@gmail.com Secondary Email Contact: KB4PGC@gmail.com Repeater is Open Access using PL Code 141.3 Hz (4A). All other PL Codes are private.",,,,
34,WSDH649,462.600000,+,5.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"WSDH649 near Stafford, Stafford County, Virginia OPEN 2 x Motorola CDM 1250, IDOM4 controller, XLT duplexer, Comet CA-712EFC 9.0dbi GMRS 10 ft. vertical antenna atop 25ft DXE-TFK25 mast.    Long term plans include high availability power. I do have battery backup and a generator onsite. However, the capacity of battery is small and manual generator transfer is required.    I intend to increase the battery storage and build a charge control/power distribution system to allow solar and dual fuel gas/lng generator source.",,,,
35,Bull Run Mountain,462.650000,+,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WPON592 near Haymarket, Prince William County, Virginia OPEN Primary Contact Email: WPON592@gmail.com Secondary Contact Email: KB4PGC@gmail.com Repeater is Open Access using PL Code 146.2 (4B).",,,,
41,Winchester Analog Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
42,K4QJZ,51.940000,-,0.500000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4QJZ near Front Royal, Warren County, Virginia OPEN",,,,
43,Bull Run Mtn,53.490000,-,0.500000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
44,NV4FM,53.610000,-,0.500000,Cross,88.5,67.0,023,NN,023,->Tone,FM,5.00,,50W,"NV4FM near Ashburn, Loudoun County, Virginia OPEN",,,,
45,W4HFH,53.130000,-,1.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
46,W8ORS,145.150000,-,0.600000,TSQL,88.5,179.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W8ORS near Martinsburg, Berkeley County, West Virginia OPEN",,,,
47,High Knob Mountain,145.210000,-,0.600000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4QJZ near Front Royal, Warren County, Virginia OPEN",,,,
48,North Mountain,145.390000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4Y near Winchester, Frederick County, Virginia OPEN 2,370 ft. ASL. Owner / Operator / Custodian invites coverage reports and comments. ",,,,
49,Great North Mountain,146.820000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RKC near Winchester, Frederick County, Virginia OPEN 2,200 ft. ASL",,,,
50,WA4TXE,146.850000,-,0.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4TXE near Charles Town, Jefferson County, West Virginia OPEN Linked",,,,
51,KB8UUE,147.255000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB8UUE near Martinsburg, Berkeley County, West Virginia OPEN",,,,
52,Blue Ridge,147.300000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3JLT near Bluemont, Loudoun County, Virginia OPEN ",,,,
53,WAIW Tower,224.280000,-,1.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N8RAT near Blue Mountain, Warren County, Virginia OPEN",,,,
54,Bull Run Mountain,224.400000,-,1.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
55,North Mountain,224.900000,-,1.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KG4Y near Winchester, Frederick County, Virginia OPEN New repeater on-air as of May 9th, 2019. ",,,,
56,WV8VRC,440.800000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"YSF WV8VRC near Charles Town, Jefferson County, West Virginia OPEN",,,,
57,Blue Ridge Mountains,442.350000,+,5.000000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UR near Linden, Fauquier County, Virginia OPEN",,,,
58,N3UHD,442.475000,+,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UHD near Maurertown, Shenandoah County, Virginia OPEN",,,,
59,NM4CC,442.600000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NM4CC near Winchester, Frederick County, Virginia OPEN",,,,
60,K1LLS,442.700000,+,5.000000,Cross,88.5,88.5,023,NN,023,DTCS->,FM,5.00,,50W,"K1LLS near Martinsburg, Berkeley County, West Virginia OPEN",,,,
61,North Mtn,442.850000,+,5.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N8RAT near Martinsburg, Berkeley County, West Virginia OPEN",,,,
62,N8RAT,443.200000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N8RAT near Winchester, Hampshire County, West Virginia OPEN 15 miles WSW of Winchester, VA overlooking I-81, I-66 & WV Rt. 259.",,,,
63,N3UHD,444.150000,+,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3UHD near Linden, Fauquier County, Virginia OPEN",,,,
64,KM4OGQ,444.250000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4OGQ near Gore, Frederick County, Virginia OPEN Linked with N3UHD",,,,
65,KC4RCR,444.300000,+,5.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4RCR near Berryville, Clarke County, Virginia OPEN",,,,
66,K4IAD,444.750000,+,5.000000,TSQL,88.5,173.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4IAD near Millwood, Clarke County, Virginia OPEN Seems to have a multi-second trailing tail at the end of the CW ID.",,,,
67,N8RAT,444.950000,+,5.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N8RAT near Berkeley Springs, Hampshire County, West Virginia OPEN Cacapon Mtn. at High Point, 14 Mi. SSW of Berkeley Springs, WV. Linked full-time to 442.850, 442.500, 447.125, 444.350, 224.280, 224.740.",,,,
68,Bull Run Mountain,448.225000,-,5.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN E-power, linked, bridge to DSTAR",,,,
69,Great North Mountain,448.775000,-,5.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RKC near Winchester, Frederick County, Virginia OPEN ",,,,
72,Baltimore Analog Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
73,N3AGB,53.250000,-,0.500000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3AGB near Ashton, Montgomery County, Maryland OPEN",,,,
74,KV3B,53.270000,-,1.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KV3B near Gaithersburg, Montgomery County, Maryland OPEN",,,,
75,Gambrill State Park,53.470000,-,1.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3KTX near Frederick, Frederick County, Maryland OPEN",,,,
76,W4HFH,53.130000,-,1.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
77,K3NXU,145.190000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3NXU near Cockeysville, Baltimore County, Maryland OPEN",,,,
78,W3DHS,145.330000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W3DHS near Towson, Baltimore County, Maryland OPEN",,,,
79,K3PZN,145.410000,-,0.600000,TSQL,88.5,114.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3PZN near Westminster, Carroll County, Maryland OPEN",,,,
80,W3FT,146.670000,-,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W3FT near Towson, Baltimore County, Maryland OPEN",,,,
81,KC3FHC,146.775000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC3FHC near Bel Air, Harford County, Maryland OPEN",,,,
82,WA3SFJ,146.850000,-,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA3SFJ near Port Deposit, Cecil County, Maryland OPEN",,,,
83,N3KZS,146.895000,-,0.600000,Cross,88.5,107.2,023,NN,023,->Tone,FM,5.00,,50W,"N3KZS near Manchester, Carroll County, Maryland OPEN",,,,
84,K3PZN,147.285000,+,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3PZN near Sykesville, Carroll County, Maryland OPEN",,,,
85,N3EST,147.345000,+,0.600000,Tone,192.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3EST near Dundalk, Baltimore County, Maryland OPEN",,,,
86,K3ARS,147.375000,+,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3ARS near Worton, Kent County, Maryland OPEN",,,,
87,KO3L,223.960000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KO3L near Bel Air, Harford County, Maryland OPEN",,,,
88,K2EJ,224.220000,-,1.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K2EJ near Abingdon, Harford County, Maryland OPEN",,,,
89,N3EZD,224.320000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3EZD near Ellicott City, Howard County, Maryland OPEN",,,,
90,N3HIA,224.480000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3HIA near Joppa, Harford County, Maryland OPEN",,,,
91,N3MIR,442.600000,+,5.000000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3MIR near Glen Burnie, Anne Arundel County, Maryland OPEN",,,,
92,Water Tower,442.950000,+,5.000000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3RCN near Charlestown, Cecil County, Maryland OPEN",,,,
93,N3KZ,444.150000,+,5.000000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3KZ near Havre De Grace, Harford County, Maryland OPEN",,,,
94,W3DAK,447.375000,-,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W3DAK near Middle River, Baltimore County, Maryland OPEN",,,,
95,KB3BHO,448.525000,-,5.000000,Tone,82.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB3BHO near Cockeysville, Baltimore County, Maryland OPEN",,,,
96,N3EZD,449.525000,-,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3EZD near Ellicott City, Howard County, Maryland OPEN",,,,
97,N3ST,449.675000,-,5.000000,Tone,167.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3ST near Timonium, Baltimore County, Maryland OPEN",,,,
98,KC3FHC,449.775000,-,5.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC3FHC near Forest Hill, Harford County, Maryland OPEN",,,,
100,Fairfax Analog Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
101,W4HFH,53.130000,-,1.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
102,NV4FM,53.610000,-,0.500000,Cross,88.5,67.0,023,NN,023,->Tone,FM,5.00,,50W,"NV4FM near Ashburn, Loudoun County, Virginia OPEN",,,,
103,Bull Run Mtn,53.490000,-,0.500000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
104,W1ZFB,51.860000,-,0.500000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W1ZFB near Fredericksburg, (independent) County, Virginia OPEN",,,,
105,K4QJZ,51.940000,-,0.500000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4QJZ near Front Royal, Warren County, Virginia OPEN",,,,
106,N3KL,145.130000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3KL near Haymarket, Prince William County, Virginia OPEN",,,,
107,WB4MJF,145.150000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB4MJF near Arlington, Arlington County, Virginia OPEN",,,,
108,WB6EFW,145.185000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB6EFW near Leesburg, Loudoun County, Virginia OPEN",,,,
109,W4WVP,145.470000,-,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WVP near Arlington, Arlington County, Virginia OPEN",,,,
110,W4AVA,146.625000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AVA near Falls Church, Arlington County, Virginia OPEN ",,,,
111,NV4FM,146.910000,-,0.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Tysons Corner, Fairfax County, Virginia OPEN",,,,
112,W4OVH,146.970000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
113,W4VA,147.165000,+,0.600000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VA near Warrenton, Fauquier County, Virginia OPEN",,,,
114,Inova Fairfax Hospital,147.210000,+,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CIA near Falls Church, Fairfax County, Virginia OPEN Dual Mode, FM and System Fusion.",,,,
115,W4IY,147.240000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IY near Woodbridge, Prince William County, Virginia OPEN Located At Hedges Run Drive Water Tower",,,,
116,W4HFH,147.315000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
117,Dulles Airport,147.330000,+,0.600000,Tone,203.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4IAD near Chantilly, Loudoun County, Virginia OPEN",,,,
118,K3FBI,147.345000,+,0.600000,Tone,167.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3FBI near Quantico, Prince William County, Virginia OPEN",,,,
119,The Atrium,147.370000,+,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"W8RBJ near Reston, Fairfax County, Virginia OPEN",,,,
120,WS4VA,147.375000,+,0.600000,TSQL,88.5,79.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"WS4VA near Stafford, Stafford County, Virginia OPEN",,,,
121,WA4HIS,224.060000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4HIS near Arlington, Arlington County, Virginia OPEN",,,,
122,NV4FM,224.100000,-,1.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Fairfax, Fairfax County, Virginia OPEN",,,,
123,Bull Run Mountain,224.400000,-,1.600000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BRM near Haymarket, Prince William County, Virginia OPEN",,,,
124,W4OVH,224.660000,-,1.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
125,W4IY,224.780000,-,1.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IY near Woodbridge, Prince William County, Virginia OPEN",,,,
126,W4HFH,224.820000,-,1.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
127,W4CIA,441.450000,+,5.000000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CIA near Arlington, Fairfax County, Virginia OPEN",,,,
128,WA4TXE,442.100000,+,5.000000,Tone,77.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4TXE near Leesburg, Loudoun County, Virginia OPEN",,,,
129,W4OVH,442.200000,+,5.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
130,W4VA,442.250000,+,5.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4VA near Warrenton, Fauquier County, Virginia OPEN",,,,
131,Fair Oaks Hospital,448.375000,-,5.000000,Cross,88.5,67.0,023,NN,023,->Tone,FM,5.00,,50W,"K4XY near Fairfax, (independent) County, Virginia OPEN CTCSS 67.0 Hz output tone is sent from repeater, but not required for access.",,,,
132,W4AVA,448.625000,-,5.000000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AVA near Arlington, Arlington County, Virginia OPEN",,,,
133,N3AUY,449.025000,-,5.000000,Tone,156.7,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3AUY near Haymarket, Prince William County, Virginia OPEN",,,,
134,W4WVP,449.325000,-,5.000000,Tone,151.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WVP near Arlington, Arlington County, Virginia OPEN",,,,
136,Springfield Analog Repeaters,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
137,N3KL,145.130000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3KL near Haymarket, Prince William County, Virginia OPEN",,,,
138,WB4MJF,145.150000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"WB4MJF near Arlington, Arlington County, Virginia OPEN",,,,
139,Potomac River Bridge,145.250000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3PZZ near Dahlgren, King George County, Virginia OPEN",,,,
140,Dalhgren Naval Support Facility,145.330000,-,0.600000,Tone,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3PZZ near King George, King George County, Virginia OPEN 25-watt testing phase",,,,
141,W4WVP,145.470000,-,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4WVP near Arlington, Arlington County, Virginia OPEN",,,,
142,W4AVA,146.625000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AVA near Falls Church, Arlington County, Virginia OPEN The W4AVA repeater has excellent coverage for hand-held radios when used in WDC, Arlington/Alexandria, VA. It is both an urban and wide-area regional linked repeater system.",,,,
143,K4HTA,146.685000,-,0.600000,Tone,110.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4HTA near Tysons Corner, Fairfax County, Virginia OPEN Linked with the K4XY repeater.",,,,
144,NV4FM,146.790000,-,0.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Fairfax, Fairfax County, Virginia OPEN",,,,
145,NV4FM,146.910000,-,0.600000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"NV4FM near Tysons Corner, Fairfax County, Virginia OPEN",,,,
146,W4OVH,146.970000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4OVH near Manassas, Prince William County, Virginia OPEN",,,,
147,W4IY,147.240000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IY near Woodbridge, Prince William County, Virginia OPEN Located At Hedges Run Drive Water Tower",,,,
148,W4HFH,147.315000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HFH near Alexandria, (independent) County, Virginia OPEN",,,,
149,Dulles Airport,147.330000,+,0.600000,Tone,203.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4IAD near Chantilly, Loudoun County, Virginia OPEN",,,,
150,K3FBI,147.345000,+,0.600000,Tone,167.9,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3FBI near Quantico, Prince William County, Virginia OPEN",,,,
151,The Atrium,147.370000,+,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"W8RBJ near Reston, Fairfax County, Virginia OPEN",,,,
152,WS4VA,147.375000,+,0.600000,TSQL,88.5,79.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"WS4VA near Stafford, Stafford County, Virginia OPEN",,,,
