Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
631,Todd Gilliland,461.837500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
632,Cole Custer,469.137500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
633,Cole Custer,466.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
634,Ty Dillon,460.162500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
635,Ty Dillon,462.812500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
636,Erik Jones,463.337500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
637,Erik Jones,464.312500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
638,Greg Biffle,456.775000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
639,Greg Biffle,456.637500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
640,Kurt Busch,465.162500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
641,Kurt Busch,463.150000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
642,Ricky Stenhouse,457.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
643,Ricky Stenhouse,458.650000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
644,Alex Bowman,466.787500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
645,Alex Bowman,465.287500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
646,Kaz Grala,460.912500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
647,Kaz Grala,457.812500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
648,Code Ware,451.712500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
649,Code Ware,456.812500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
650,JJ Yeley,468.637500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
651,JJ Yeley,469.262500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
652,Noah Gragson,451.325000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
653,Noah Gragson,467.887500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
654,Timmy Hill,458.537500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
655,Timmy Hill,467.627500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
656,Landon Cassill,458.212500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
657,Landon Cassill,465.162500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
658,BJ Mcleod,467.500000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
659,BJ Mcleod,468.962500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
660,Daniel Suarez,465.387500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
661,Daniel Suarez,469.812500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
662,NASCAR 1 & 11,461.200000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
663,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
664,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
665,NASCAR 2 & 12,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
666,NASCAR 5 & 15,451.225000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
667,NASCAR 10,451.575000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
668,Race Control,461.200000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
669,Race Control Backup,464.600000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
670,Race Control Backup,463.625000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
671,Safety & Fire Team,451.225000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
672,NASCAR Weather,467.850000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
673,MRN/PRN Radio,454.000000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
674,FOX/NBC Broadcast,450.237500,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
675,FOX/NBC Broadcast,450.300000,,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,1.5W,2024 Nascar Frequencies,,,,
677,SHTF Survivalist & Prepper Frequencies,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
678,Prepper 80m net LSB,3.818000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,LSB,5.00,,50W,,,,,
679,Survivalist 60m USB,5.357000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
680,Marine Ch 606 Emergency USB,6.215000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
681,Prepper 40m LSB,7.242000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,LSB,5.00,,50W,,,,,
682,Prepper 20m USB,14.242000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
683,Prepper Primary Ch 3 CB AM,26.985000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,,,,,
684,Prepper Secondary Ch 4 CB AM,27.005000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,,,,,
685,High Safety Ch 9 CB AM,27.065000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,,,,,
686,Trucker Ch 19 CB AM,27.185000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,,,,,
687,Survivalist Ch 36 CB USB,27.365000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
688,Survivalist Freeband 368 USB,27.368000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
689,Prepper Ch 27 USB,27.375000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
690,Prepper Freeband 378 USB,27.378000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
691,Survivalist Freeband 425 USB,27.425000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
692,Prepper 10m USB,28.305000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,USB,5.00,,50W,,,,,
693,Survivalist Lowband 33.4,33.400000,,0.600000,Tone,151.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
694,Aircraft Emergency Distress,121.500000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,AM,5.00,,50W,,,,,
695,Prepper 2m,146.420000,,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
696,P&S 2m Call,146.520000,,0.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
697,Survivalist 2m,146.550000,,0.600000,Tone,151.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
698,Prepper Primary MURS,151.940000,,0.600000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,,,,,
699,Prepper Secondary MURS,154.570000,,0.600000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
700,Search and Rescue Emergency,155.160000,,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
701,Marine Safety Calling,156.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
702,Prepper Marine,156.625000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
703,Prepper 70cm Call,446.000000,,0.000000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
704,Prepper UHF,446.030000,,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
705,Prepper PMR,446.031250,,0.600000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,5.00,,50W,,,,,
706,Common Calling Ch 1 FRS,462.562500,,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,12.50,,50W,,,,,
707,Common Chat Ch 2 FRS,462.587500,,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,12.50,,50W,,,,,
708,Prepper Primary Ch 3 FRS,462.612500,,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,12.50,,50W,,,,,
709,Prepper Secondary Ch 4 FRS,462.637500,,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,NFM,12.50,,50W,,,,,
710,Survivalist Ch 17 GMRS,462.600000,,5.000000,Tone,67.0,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
711,Travelers Ch 20 GMRS,462.675000,,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
712,Travel Repeater GMRS 675/20R,462.675000,+,5.000000,Tone,141.3,88.5,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
720,GMRS Repeater Management Radio,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
721,15R-550,462.550000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
722,16R-575,462.575000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
723,17R-600,462.600000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
724,18R-625,462.625000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
725,19R-650,462.650000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
726,20R-675,462.675000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
727,21R-700,462.700000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
728,22R-725,462.725000,+,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
730,GMRS Repeater Radio,145.000000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,,,,,
731,15R-550,467.550000,-,5.000000,TSQL,67.0,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
732,16R-575,467.575000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
733,17R-600,467.600000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
734,18R-625,467.625000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
735,19R-650,467.650000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
736,20R-675,467.675000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
737,21R-700,467.700000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
738,22R-725,467.725000,-,5.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,FM,12.50,,50W,,,,,
